,County,Vote Center ID,Address,City,Latitude,Longitude
1353,FULTON,60146,10665 HAYNES BRIDGE RD,ALPHARETTA,34.040564,-84.282405
1354,FULTON,60837,6151 POWERS FERRY RD NW,SANDY SPRINGS,33.909679,-84.425618
1355,FULTON,60782,515 JOHN WESLEY DOBBS AVE SE,ATLANTA,33.759179,-84.370604
1356,FULTON,60862,815 HEMBREE RD, ROSWELL,34.05985,-84.336244
1357,FULTON,60860,6110 BLUE STONE RD,SANDY SPRINGS,33.922113,-84.382146
1358,FULTON,60860,6110 BLUE STONE RD,SANDY SPRINGS,33.922113,-84.382146
1359,FULTON,60860,6110 BLUE STONE RD,SANDY SPRINGS,33.922113,-84.382146
1360,FULTON,60149,520 GREENLAND ROAD NE,SANDY SPRINGS,33.899622,-84.373891
1361,FULTON,60149,520 GREENLAND ROAD NE,SANDY SPRINGS,33.899622,-84.373891
1362,FULTON,60149,520 GREENLAND ROAD NE,SANDY SPRINGS,33.899622,-84.373891
1363,FULTON,60369,9250 SCOTT RD,ROSWELL,34.011143,-84.29532
1364,FULTON,60885,875 W PEACHTREE ST NW,ATLANTA,33.778373,-84.387137
1365,FULTON,60182,15730 HOPEWELL ROAD,ALPHARETTA,34.164349,-84.283908
1366,FULTON,60182,15730 HOPEWELL ROAD,ALPHARETTA,34.164349,-84.283908
1367,FULTON,60182,15730 HOPEWELL ROAD,ALPHARETTA,34.164349,-84.283908
1368,FULTON,60364,13060 COGBURN RD,ALPHARETTA,34.101309,-84.28097
1369,FULTON,60123,3444 N FULTON AVE,HAPEVILLE,33.660023,-84.407676
1370,FULTON,60851,2323 SYLVAN ROAD,ATLANTA,33.691018,-84.418636
1371,FULTON,60851,2323 SYLVAN ROAD,ATLANTA,33.691018,-84.418636
1372,FULTON,60851,2323 SYLVAN ROAD,ATLANTA,33.691018,-84.418636
1373,FULTON,60836,791 MIMOSA BLVD,ROSWELL,34.019725,-84.363195
1374,FULTON,60864,8261 ISON RD NE,SANDY SPRINGS,33.979951,-84.356465
1375,FULTON,60525,534 FAIRBURN RD NW,ATLANTA,33.770338,-84.501331
1376,FULTON,60525,534 FAIRBURN RD NW,ATLANTA,33.770338,-84.501331
1377,FULTON,60140,1325 MT PARAN RD NW,ATLANTA,33.873642,-84.422609
1378,FULTON,60202,1305 OAKLAND LANE SW,ATLANTA,33.719191,-84.429191
1379,FULTON,60202,1305 OAKLAND LANE SW,ATLANTA,33.719191,-84.429191
1380,FULTON,60255,1431 NORMAN BERRY DR,EAST POINT,33.682164,-84.435934
1381,FULTON,60255,1431 NORMAN BERRY DR,EAST POINT,33.682164,-84.435934
1382,FULTON,60895,215 LAKEWOOD WAY SW,ATLANTA,33.700745,-84.396941
1383,FULTON,60791,8100 HOLCOMB BRIDGE RD,ALPHARETTA,33.977016,-84.266169
1384,FULTON,60795,5575 STATE BRIDGE RD,JOHNS CREEK,34.022772,-84.195347
1385,FULTON,60142,11180 MEDLOCK BRIDGE RD,DULUTH,34.050814,-84.174259
1386,FULTON,60095,5920 SANDY SPRINGS CIRCLE NE,ATLANTA,33.91673,-84.384812
1387,FULTON,60560,100 FLAT SHOALS AVE SE,ATLANTA,33.751634,-84.35505
1388,FULTON,60813,7510 HALL RD,FAIRBURN,33.616484,-84.634129
1389,FULTON,60150,11250 CRABAPPLE RD,ROSWELL,34.05464,-84.361355
1390,FULTON,60065,395 CHAMBERLAIN STREET SE,ATLANTA,33.753537,-84.37454
1391,FULTON,60065,395 CHAMBERLAIN STREET SE,ATLANTA,33.753537,-84.37454
1392,FULTON,60065,395 CHAMBERLAIN STREET SE,ATLANTA,33.753537,-84.37454
1393,FULTON,60065,395 CHAMBERLAIN STREET SE,ATLANTA,33.753537,-84.37454
1394,FULTON,60153,2690 MOUNT VERNON ROAD,ATLANTA,33.960752,-84.297628
1395,FULTON,60143,550 LINDSAY ST NW,ATLANTA,33.769779,-84.416763
1396,FULTON,60154,1083 AUSTIN AVE NE,ATLANTA,33.761786,-84.352701
1397,FULTON,60761,1463 PRYOR RD,ATLANTA,33.714845,-84.394212
1398,FULTON,60708,2725 CREEL ROAD,COLLEGE PARK,33.571148,-84.480944
1399,FULTON,60708,2725 CREEL ROAD,COLLEGE PARK,33.571148,-84.480944
1400,FULTON,60821,731 PEACHTREE STREET NE,ATLANTA,33.774599,-84.383252
1401,FULTON,60823,1150 NILES AVE,ATLANTA,33.78193,-84.424768
1402,FULTON,60156,405 CUMMING ST,ALPHARETTA,34.0826,-84.277227
1403,FULTON,60208,820 BEECHER CT S.W.,ATLANTA,33.7323,-84.446732
1404,FULTON,60585,4765 KIMBALL BRIDGE RD,ALPHARETTA,34.062219,-84.220468
1405,FULTON,60739,1332 METROPOLITAN PARKWAY,ATLANTA,33.718845,-84.407039
1406,FULTON,60732,855 MAYFIELD RD,MILTON,34.090003,-84.336592
1407,FULTON,60732,855 MAYFIELD RD,MILTON,34.090003,-84.336592
1408,FULTON,60186,1550 WARSAW RD,ROSWELL,34.035877,-84.331856
1409,FULTON,60186,1550 WARSAW RD,ROSWELL,34.035877,-84.331856
1410,FULTON,60186,1550 WARSAW RD,ROSWELL,34.035877,-84.331856
1411,FULTON,60824,876 ATLANTA STUDENT MOVEMENT BLVD,ATLANTA,33.749434,-84.416359
1412,FULTON,60586,1700 PIEDMONT ROAD NE,ATLANTA,33.80228,-84.368276
1413,FULTON,60586,1700 PIEDMONT ROAD NE,ATLANTA,33.80228,-84.368276
1414,FULTON,60346,774 VIRGINA AVENUE,ATLANTA,33.782326,-84.362784
1415,FULTON,60346,774 VIRGINA AVENUE,ATLANTA,33.782326,-84.362784
1416,FULTON,60346,774 VIRGINA AVENUE,ATLANTA,33.782326,-84.362784
1417,FULTON,60889,1411 NORTH  MORNINGSIDE DRIVE NE,ATLANTA,33.793629,-84.356627
1418,FULTON,60169,2845 MARGARET MITCHELL DR,ATLANTA,33.833824,-84.434901
1419,FULTON,60169,2845 MARGARET MITCHELL DR,ATLANTA,33.833824,-84.434901
1420,FULTON,60810,2755 CAMPBELLTON RD,ATLANTA,33.702802,-84.478336
1421,FULTON,60894,1202 WEST MARIETTA ST NW,ATLANTA,33.785119,-84.42665
1422,FULTON,60894,1202 WEST MARIETTA ST NW,ATLANTA,33.785119,-84.42665
1423,FULTON,60244,2850 OLD ALABAMA RD/N CAMPUS,ALPHARETTA,34.021028,-84.276512
1424,FULTON,60634,850 MT VERNON HWY NW,ATLANTA,33.929482,-84.359542
1425,FULTON,60587,100 LAKESHORE DR,ROSWELL,33.81704,-84.364635
1426,FULTON,60564,6600 OLD NATIONAL HWY,ATLANTA,33.574782,-84.468781
1427,FULTON,60223,3055 KIMBALL BRIDGE RD,ALPHARETTA,34.051786,-84.274079
1428,FULTON,60710,7741 ROSWELL RD,ATLANTA,33.965856,-84.362809
1429,FULTON,60900,5025 ROSWELL RD,ATLANTA,33.892126,-84.380682
1430,FULTON,60900,5025 ROSWELL RD,ATLANTA,33.892126,-84.380682
1431,FULTON,60193,12090 HARDSCRABBLE ROAD,ROSWELL,34.075072,-84.365091
1432,FULTON,60194,7447 ROSWELL RD,ATLANTA,33.957085,-84.363229
1433,FULTON,60568,9560 SPRUILL ROAD,ALPHARETTA,34.014424,-84.224415
1434,FULTON,60197,3295 NORTHSIDE PKWY NW,ATLANTA,33.845122,-84.425415
1435,FULTON,60199,10625 PARSONS RD,DULUTH,34.038546,-84.17814
1436,FULTON,60738,2489 PERRY BOULEVARD NW,ATLANTA,33.8052,-84.469456
1437,FULTON,60863,10200 WOOTEN RD,ROSWELL ,34.02902,-84.307554
1438,FULTON,60841,7220 OAKLEY TERRACE,UNION CITY,33.583585,-84.532451
1439,FULTON,60841,7220 OAKLEY TERRACE,UNION CITY,33.583585,-84.532451
1440,FULTON,60192,4375 KIMBALL BRIDGE RD,ALPHARETTA,34.053408,-84.231721
1441,FULTON,60840,3404 DELMAR LN NW,ATLANTA,33.756561,-84.49981
1442,FULTON,60797,6230 HIGHWAY 92,FAIRBURN,33.587027,-84.593285
1443,FULTON,60204,1071 DELAWARE AVENUE SE,ATLANTA,33.731156,-84.352424
1444,FULTON,60740,9111 CASCADE PALMETTO HWY,PALMETTO,33.530482,-84.664113
1445,FULTON,60838,500 10TH ST NE,ATLANTA,33.7822,-84.369286
1446,FULTON,60838,500 10TH ST NE,ATLANTA,33.7822,-84.369286
1447,FULTON,60838,500 10TH ST NE,ATLANTA,33.7822,-84.369286
1448,FULTON,60607,685 MERCER ST SE,ATLANTA,33.735465,-84.364513
1449,FULTON,60665,500 WHITEHALL TERRACE SW,ATLANTA,33.741431,-84.401324
1450,FULTON,60273,1580 PEACHTREE ST NW,ATLANTA,33.796582,-84.38982
1451,FULTON,60273,1580 PEACHTREE ST NW,ATLANTA,33.796582,-84.38982
1452,FULTON,60273,1580 PEACHTREE ST NW,ATLANTA,33.796582,-84.38982
1453,FULTON,60273,1580 PEACHTREE ST NW,ATLANTA,33.796582,-84.38982
1454,FULTON,60157,308 PEACHTREE HILLS AVE NE,ATLANTA,33.818718,-84.376999
1455,FULTON,60157,308 PEACHTREE HILLS AVE NE,ATLANTA,33.818718,-84.376999
1456,FULTON,60593,3434 ROSWELL RD NW,ATLANTA,33.847705,-84.38368
1457,FULTON,60096,770 DECKNER AVE SW,ATLANTA,33.711927,-84.413081
1458,FULTON,60096,770 DECKNER AVE SW,ATLANTA,33.711927,-84.413081
1459,FULTON,60839,1320 MONROE DR. NW,ATLANTA,33.790733,-84.367504
1460,FULTON,60293,"950 GARIBALDI ST., SW",ATLANTA,33.729062,-84.399063
1461,FULTON,60293,"950 GARIBALDI ST., SW",ATLANTA,33.729062,-84.399063
1462,FULTON,60888,675 PONCE DE LEON AVENUE NE, ATLANTA,33.772679,-84.365876
1463,FULTON,60888,675 PONCE DE LEON AVENUE NE, ATLANTA,33.772679,-84.365876
1464,FULTON,60220,980 PONCE DE LEON AVE NE,ATLANTA,33.77419,-84.355275
1465,FULTON,60362,10250 HAYNES BRIDGE RD,ALPHARETTA,34.02906,-84.270466
1466,FULTON,60849,286 HAMILTON E. HOLMES DRIVE,ATLANTA,33.762723,-84.471622
1467,FULTON,60299,"1925 NISKEY LAKE RD., SW",ATLANTA,33.699953,-84.53116
1468,FULTON,60128,5340 SOUTH TRIMBLE RD,ATLANTA,33.897934,-84.359124
1469,FULTON,60128,5340 SOUTH TRIMBLE RD,ATLANTA,33.897934,-84.359124
1470,FULTON,60226,9000 EVES ROAD,ROSWELL,33.992557,-84.310767
1471,FULTON,60227,8 PEACHTREE BATTLE AVE NW,ATLANTA,33.819441,-84.389951
1472,FULTON,60859,2800 BURDETT RD, ATLANTA,33.595202,-84.485755
1473,FULTON,60859,2800 BURDETT RD, ATLANTA,33.595202,-84.485755
1474,FULTON,60896,365 CLEVELAND AVE SE,ATLANTA,33.679634,-84.379059
1475,FULTON,60232,11595 KING ROAD,ROSWELL,34.063148,-84.381209
1476,FULTON,60818,115 NORCROSS ST,ROSWELL,34.025133,-84.357908
1477,FULTON,60858,10525 WOODSTOCK RD, ROSWELL,34.037636,-84.369141
1478,FULTON,60198,6201 CONNELL RD,ATLANTA,33.57627,-84.50225
1479,FULTON,60198,6201 CONNELL RD,ATLANTA,33.57627,-84.50225
1480,FULTON,60852,3000 WEBB BRIDGE RD,ALPHARETTA,34.076015,-84.272211
1481,FULTON,60852,3000 WEBB BRIDGE RD,ALPHARETTA,34.076015,-84.272211
1482,FULTON,60236,435 PEACHTREE STREET NE,ATLANTA,33.766469,-84.384664
1483,FULTON,60236,435 PEACHTREE STREET NE,ATLANTA,33.766469,-84.384664
1484,FULTON,60855,3605 CAMPBELLTON RD,ATLANTA,33.691427,-84.507352
1485,FULTON,60272,1950 OLD ALABAMA RD,ROSWELL,34.026221,-84.301988
1486,FULTON,60239,2283 BAKER ROAD NW,ATLANTA,33.770907,-84.46299
1487,FULTON,60590,5320 CAMPBELLTON RD SW,ATLANTA,33.705352,-84.561661
1488,FULTON,60590,5320 CAMPBELLTON RD SW,ATLANTA,33.705352,-84.561661
1489,FULTON,60610,395 MOUNT VERNON HIGHWAY NE,ATLANTA,33.92418,-84.374268
1490,FULTON,60610,395 MOUNT VERNON HIGHWAY NE,ATLANTA,33.92418,-84.374268
1491,FULTON,60611,8750 PRIDE PLACE,ATLANTA,33.99733,-84.339012
1492,FULTON,60611,8750 PRIDE PLACE,ATLANTA,33.99733,-84.339012
1493,FULTON,60576,86 MOUNT VERNON HWY NW,ATLANTA,33.935964,-84.351093
1494,FULTON,60612,"370 OLD IVY ROAD, NE",ATLANTA,33.857685,-84.374958
1495,FULTON,60612,"370 OLD IVY ROAD, NE",ATLANTA,33.857685,-84.374958
1496,FULTON,60872,4141 WIEUCA RD NE,ATLANTA,33.865462,-84.371347
1497,FULTON,60596,1752 HOLLYWOOD RD NW,ATLANTA,33.803312,-84.471733
1498,FULTON,60623,10885 ROGERS CIRCLE,DULUTH,34.045961,-84.129416
1499,FULTON,60623,10885 ROGERS CIRCLE,DULUTH,34.045961,-84.129416
1500,FULTON,60865,8610 ROSWELL RD,ATLANTA,33.989701,-84.352493
1501,FULTON,60127,800 JOSEPH E. BOONE BLVD NW,ATLANTA,33.763061,-84.413269
1502,FULTON,60127,800 JOSEPH E. BOONE BLVD NW,ATLANTA,33.763061,-84.413269
1503,FULTON,60578,4707 WASHINGTON RD,ATLANTA,33.627691,-84.492098
1504,FULTON,60578,4707 WASHINGTON RD,ATLANTA,33.627691,-84.492098
1505,FULTON,60134,800 HUTCHENS ROAD SE,ATLANTA,33.670301,-84.362541
1506,FULTON,60624,915 NEW HOPE RD SW,ATLANTA,33.730054,-84.540621
1507,FULTON,60882,3911 CAMPBELLTON RD SW,ATLANTA,33.693416,-84.516571
1508,FULTON,60604,"3665 CASCADE RD., SW",ATLANTA,33.724658,-84.506617
1509,FULTON,60604,"3665 CASCADE RD., SW",ATLANTA,33.724658,-84.506617
1510,FULTON,60604,"3665 CASCADE RD., SW",ATLANTA,33.724658,-84.506617
1511,FULTON,60625,130 W SPALDING DR NE,ATLANTA,33.950571,-84.382735
1512,FULTON,60625,130 W SPALDING DR NE,ATLANTA,33.950571,-84.382735
1513,FULTON,60626,1730 HOLLYWOOD RD NW,ATLANTA,33.802117,-84.471938
1514,FULTON,60217,4400 PEACHTREE DUNWOODY RD,ATLANTA,33.874677,-84.359203
1515,FULTON,60257,7171 GLENRIDGE DR NE,ATLANTA,33.950013,-84.363654
1516,FULTON,60259,306 PEYTON RD SW,ATLANTA,33.746234,-84.47664
1517,FULTON,60259,306 PEYTON RD SW,ATLANTA,33.746234,-84.47664
1518,FULTON,60259,306 PEYTON RD SW,ATLANTA,33.746234,-84.47664
1519,FULTON,60260,1558 VENETIAN DR SW,ATLANTA,33.714271,-84.439724
1520,FULTON,60636,2670 HOGAN RD,EAST POINT,33.677733,-84.476277
1521,FULTON,60264,2893 LAKEWOOD AVE SW,ATLANTA,33.697565,-84.411616
1522,FULTON,60517,13855 PROVIDENCE ROAD,ALPHARETTA,34.120697,-84.319508
1523,FULTON,60190,2875 NORTHSIDE DRIVE NW,ATLANTA,33.833099,-84.40591
1524,FULTON,60897,12025 ETRIS RD, ROSWELL,34.072913,-84.362801
1525,FULTON,60884,1461 SYLVAN RD SW,ATLANTA,33.715666,-84.419197
1526,FULTON,60688,5150 TAYLOR ROAD,ALPHARETTA,34.052838,-84.209544
1527,FULTON,60783,1580 SPALDING DR,ATLANTA,33.974901,-84.333289
1528,FULTON,60780,3550 ENON ROAD,COLLEGE PARK,33.657518,-84.59139
1529,FULTON,60883,660 PEACHTREE ST NE,ATLANTA,33.772624,-84.385045
1530,FULTON,60901,6280 BRYANT STREET,UNION CITY,33.584691,-84.554513
1531,FULTON,60807,286 WILSON MILL RD,ATLANTA,33.755179,-84.51363
1532,FULTON,60118,1680 CAMPBELLTON ROAD SW,ATLANTA,33.710834,-84.44279
1533,FULTON,60683,3099 PANTHER TRAIL SW,ATLANTA,33.698901,-84.488767
1534,FULTON,60655,1835 HENRY THOMAS DR SE,ATLANTA,33.704004,-84.358105
1535,FULTON,60684,2300 GODBY ROAD,COLLEGE PARK,33.615467,-84.464525
1536,FULTON,60684,2300 GODBY ROAD,COLLEGE PARK,33.615467,-84.464525
1537,FULTON,60684,2300 GODBY ROAD,COLLEGE PARK,33.615467,-84.464525
1538,FULTON,60684,2300 GODBY ROAD,COLLEGE PARK,33.615467,-84.464525
1539,FULTON,60684,2300 GODBY ROAD,COLLEGE PARK,33.615467,-84.464525
1540,FULTON,60591,3003 HOWELL MILL ROAD NW,ATLANTA,33.836886,-84.418369
1541,FULTON,60591,3003 HOWELL MILL ROAD NW,ATLANTA,33.836886,-84.418369
1542,FULTON,60760,1626 WESTHAVEN DR SW,ATLANTA,33.732057,-84.440637
1543,FULTON,60760,1626 WESTHAVEN DR SW,ATLANTA,33.732057,-84.440637
1544,FULTON,60848,1201 ALPHARETTA STREET,ROSWELL,34.031216,-84.35139
1545,FULTON,60286,1025 VIOLET ST SW,ATLANTA,33.727244,-84.432033
1546,FULTON,60288,1116 M L KING JR DR SW,ATLANTA,33.785552,-84.47499
1547,FULTON,60288,1116 M L KING JR DR SW,ATLANTA,33.785552,-84.47499
1548,FULTON,60354,4455 WEBB BRIDGE RD,ALPHARETTA,34.066883,-84.231545
1549,FULTON,60354,4455 WEBB BRIDGE RD,ALPHARETTA,34.066883,-84.231545
1550,FULTON,60580,4255 WILL LEE ROAD,ATLANTA,33.63103,-84.527539
1551,FULTON,60580,4255 WILL LEE ROAD,ATLANTA,33.63103,-84.527539
1552,FULTON,60580,4255 WILL LEE ROAD,ATLANTA,33.63103,-84.527539
1553,FULTON,60850,525 PEEPLES ST,ATLANTA,33.740714,-84.420643
1554,FULTON,60298,1040 R. D. ABERNATHY BLVD SW,ATLANTA,33.726083,-84.367927
1555,FULTON,60744,3240 WEST MANOR CIR,ATLANTA,33.735856,-84.492205
1556,FULTON,60744,3240 WEST MANOR CIR,ATLANTA,33.735856,-84.492205
1557,FULTON,60594,2400 UNION RD SW,ATLANTA,33.689233,-84.575773
1558,FULTON,60594,2400 UNION RD SW,ATLANTA,33.689233,-84.575773
1559,FULTON,60594,2400 UNION RD SW,ATLANTA,33.689233,-84.575773
1560,FULTON,60594,2400 UNION RD SW,ATLANTA,33.689233,-84.575773
1561,FULTON,60294,2114 M L KING JR DR SW,ATLANTA,33.703521,-84.547283
1562,FULTON,60025,2405 FAIRBURN RD SW,ATLANTA,33.688666,-84.513006
1563,FULTON,60025,2405 FAIRBURN RD SW,ATLANTA,33.688666,-84.513006
1564,FULTON,60815,11925 WILLIS RD,ALPHARETTA,34.071393,-84.310852
1565,FULTON,60815,11925 WILLIS RD,ALPHARETTA,34.071393,-84.310852
1566,FULTON,60687,6115 WILSON ROAD,JOHNS CREEK,34.035248,-84.182702
1567,FULTON,60741,3100 ENON ROAD,ATLANTA,33.667548,-84.576517
1568,FULTON,60148,1130 SPALDING DRIVE,ATLANTA,33.961604,-84.351157
1569,FULTON,60709,2745 STONE RD,EAST POINT,33.666158,-84.479248
1570,FULTON,60886,320 HARDSCRABBLE RD, ROSWELL,34.072406,-84.366834
1571,GILMER,61001,8344 BIG CREEK RD,ELLIJAY,34.676222,-84.370796
1572,GILMER,61002,7289 BOARDTOWN RD,ELLIJAY,34.78888,-84.43507
1573,GILMER,61003,341 CHERRY LOG ST,CHERRY LOG,34.782967,-84.389927
1574,GILMER,61004,1559 S MAIN ST,ELLIJAY,34.676182,-84.493488
1575,GILMER,61006,100 SHRINE CLUB DR,ELLIJAY,34.701219,-84.480359
1576,GILMER,61007,107 OAK ST,EAST ELLIJAY,34.685074,-84.471001
1577,GILMER,61008,7065 HIGHWAY 382 W,ELLIJAY,34.603728,-84.593858
1578,GILMER,61009,1729 S MAIN ST,ELLIJAY,34.694418,-84.482804
1579,GILMER,61010,261 MOUNTAINTOWN RD,ELLIJAY,34.752955,-84.560477
1580,GILMER,61011,8156 HIGHWAY 52 E,ELLIJAY,34.636378,-84.387024
1581,GILMER,61012,4731 OLD HIGHWAY 5 S,ELLIJAY,34.607374,-84.524682
1582,GILMER,61013,73 CROSSROADS CHURCH RD,ELLIJAY,34.693025,-84.582028
1583,GILMER,61014,5752 YUKON RD,TALKING ROCK,34.597178,-84.461187
1584,GLASCOCK,62001,6134 HIGHWAY 171 SOUTH,GIBSON,33.152534,-82.625018
1585,GLASCOCK,62005,62 EAST MAIN ST,GIBSON,33.233111,-82.594651
1586,GLASCOCK,62007,3028 BASTONVILLE RD,GIBSON,33.252394,-82.555022
1587,GLASCOCK,62003,6809 HWY 123,MITCHELL,33.220452,-82.707901
1588,GLYNN,63063,30 NIMITZ DRIVE,BRUNSWICK,31.207823,-81.507173
1589,GLYNN,63065,170 CUT OFF ROAD,BRUNSWICK,31.176754,-81.540309
1590,GLYNN,63047,11 CALVIN WAY LANE,BRUNSWICK,31.165704,-81.605829
1591,GLYNN,63039,695 HARRY DRIGGERS BLVD,BRUNSWICK,31.277943,-81.464257
1592,GLYNN,63054,6530 FREDERICA ROAD,ST SIMONS ISLAND,31.22384,-81.385712
1593,GLYNN,63029,3890 ALTAMA AVENUE,BRUNSWICK,31.187352,-81.487235
1594,GLYNN,63056,4404 GLYNCO PARKWAY,BRUNSWICK,31.256543,-81.452995
1595,GLYNN,63043,48 HAMPTON POINT DRIVE,ST SIMONS ISLAND,31.264547,-81.357132
1596,GLYNN,63042,1402 SONNY MILLER WAY,BRUNSWICK,31.15146,-81.478726
1597,GLYNN,63044,475 RIVERVIEW DRIVE,JEKYLL ISLAND,31.070123,-81.425885
1598,GLYNN,63046,935 CHAPEL CROSSING,BRUNSWICK,31.226452,-81.472243
1599,GLYNN,63033,573 PALISADE DRIVE,BRUNSWICK,31.13926,-81.587334
1600,GLYNN,63058,2220 PERRY LANE ROAD,BRUNSWICK,31.246532,-81.509738
1601,GLYNN,63045,100 GENOA MARTIN DRIVE,BRUNSWICK,31.172473,-81.50697
1602,GLYNN,63060,729 OCEAN BLVD,ST SIMONS ISLAND,31.135475,-81.389157
1603,GLYNN,63048,2300 FREDERICA ROAD,ST SIMONS ISLAND,31.166587,-81.383624
1604,GLYNN,63035,6670 NEW JESUP HIGHWAY,BRUNSWICK,31.254662,-81.554974
1605,GLYNN,63050,200 MCKENZIE ROAD,BRUNSWICK,31.268043,-81.574014
1606,GLYNN,63066,114 HARRIS FARM ROAD,BRUNSWICK,31.195276,-81.479899
1607,GLYNN,63064,1805 I STREET,BRUNSWICK,31.157568,-81.487555
1608,GORDON,64001,126 WEST BELMONT DR,CALHOUN,34.478464,-84.934639
1609,GORDON,64002,601 RIVER ST,CALHOUN,34.491201,-84.956923
1610,GORDON,64005,633 W PINE CHAPEL CHURCH RD NE,CALHOUN,34.579137,-84.865144
1611,GORDON,64003,11921 FAIRMOUNT HWY,FAIRMOUNT,34.439489,-84.699083
1612,GORDON,64003,11921 FAIRMOUNT HWY,FAIRMOUNT,34.439489,-84.699083
1613,GORDON,64006,3050 TAYLOR TOWN RD NE,RANGER,34.569478,-84.718136
1614,GORDON,64007,157 OLD ROME DALTON RD,CALHOUN,34.487348,-85.02599
1615,GORDON,64008,610 SCHOOL STREET,PLAINVILLE,34.403202,-85.033277
1616,GORDON,64010,3882 RED BUD RD NE,CALHOUN,34.531021,-84.848786
1617,GORDON,64017,330 WALKER STREET,RESACA,34.579288,-84.947265
1618,GORDON,64012,7494 FAIRMOUNT HWY SE,CALHOUN,34.44958,-84.824008
1619,GORDON,64013,3742 SUGAR VALLEY RD NW,SUGAR VALLEY,34.572316,-85.027325
1620,GORDON,64014,1957 US HWY 41 SW,CALHOUN,34.453569,-84.937065
1621,GRADY,65001,65 65 11TH AVENUE NE,CAIRO,30.888461,-84.206119
1622,GRADY,65014,245 E. BROAD STREET,WHIGHAM,30.883812,-84.330054
1623,GRADY,65014,245 E. BROAD STREET,WHIGHAM,30.883812,-84.330054
1624,GRADY,65006,"115 SIXTH STREET, S.W.",CAIRO,30.876801,-84.21564
1625,GRADY,65003,259 EDNA LANE,CAIRO,30.887,-84.155702
1626,GRADY,65004,000 GA HWY 111 S,CAIRO,30.797176,-84.260896
1627,GRADY,65004,000 GA HWY 111 S,CAIRO,30.797176,-84.260896
1628,GRADY,65007,2424 GA HWY 93 SOUTH,CAIRO,30.825511,-84.178552
1629,GRADY,65007,2424 GA HWY 93 SOUTH,CAIRO,30.825511,-84.178552
1630,GRADY,65008,2660 GA HWY 112 NORTH,CAIRO,30.984164,-84.256566
1631,GRADY,65008,2660 GA HWY 112 NORTH,CAIRO,30.984164,-84.256566
1632,GRADY,65009,4049 PINE PARK ROAD,CAIRO,30.862656,-84.102308
1633,GRADY,65011,1487 STAGE COACH ROAD,PELHAM,31.032971,-84.167763
1634,GREENE,66001,1180 C.WELDON SMITH DR.,GREENSBORO,33.560655,-83.193389
1635,GREENE,66005,5800 LAKE OCONEE PKWY,GREENSBORO,33.468972,-83.243753
1636,GREENE,66009,1011 BETHANY RD,SILOAM,33.538284,-83.079988
1637,GREENE,66009,1011 BETHANY RD,SILOAM,33.538284,-83.079988
1638,GREENE,66042,4700 LAMB AVE,UNION POINT,33.615383,-83.077767
1639,GWINNETT,67159,285 MAIN ST,LILBURN,33.890821,-84.140304
1640,GWINNETT,67160,165 CLAYTON ST,LAWRENCEVILLE,34.00309,-84.012608
1641,GWINNETT,67208,2525 GRAVITT RD,DULUTH,33.960829,-84.159733
1642,GWINNETT,67001,3305 LAWRENCEVILLE HWY,LAWRENCEVILLE,33.91797,-84.094203
1643,GWINNETT,67172,4521 CENTERVILLE HIGHWAY,SNELLVILLE,33.775488,-84.050253
1644,GWINNETT,67003,3150 SPAIN RD,SNELLVILLE,33.803186,-84.068601
1645,GWINNETT,67004,5150 ARCADO RD,LILBURN,33.871913,-84.139658
1646,GWINNETT,67006,4434 BRITT RD,TUCKER,33.882632,-84.207855
1647,GWINNETT,67009,3123 CLAIBORNE DR,DULUTH,33.987165,-84.134115
1648,GWINNETT,67010,1978 BEAVER RUIN RD,NORCROSS,33.93441,-84.173171
1649,GWINNETT,67011,1200 BEAVER RUIN RD,NORCROSS,33.924309,-84.137347
1650,GWINNETT,67137,1200 BEAVER RUIN RD,NORCROSS,33.924309,-84.137347
1651,GWINNETT,67013,1405 HEWATT RD,LILBURN,33.872615,-84.054877
1652,GWINNETT,67116,4355 LAWRENCEVILLE HWY,LILBURN,33.903733,-84.128455
1653,GWINNETT,67016,6224 JIMMY CARTER BLVD,NORCROSS,33.927967,-84.221273
1654,GWINNETT,67017,2306 BETHANY CHURCH RD,SNELLVILLE,33.833897,-84.068739
1655,GWINNETT,67019,525 BETHESDA SCHOOL RD,LAWRENCEVILLE,33.925415,-84.085996
1656,GWINNETT,67020,444 BETHESDA CHURCH RD,LAWRENCEVILLE,33.92041,-84.08362
1657,GWINNETT,67021,2723 N BOGAN RD,BUFORD,34.106918,-83.968703
1658,GWINNETT,67195,2300 BUFORD HIGHWAY,BUFORD,34.115813,-83.994111
1659,GWINNETT,67026,3180 BUNTEN RD,DULUTH,33.999583,-84.12022
1660,GWINNETT,67169,1065 WALTHER BLVD,LAWRENCEVILLE,33.974154,-84.016381
1661,GWINNETT,67027,5255 HWY 29,LILBURN,33.890273,-84.157059
1662,GWINNETT,67031,2424 WEBB GIN HOUSE RD,SNELLVILLE,33.88673,-84.036333
1663,GWINNETT,67032,3115 CENTERVILLE HWY,SNELLVILLE,33.822963,-84.035755
1664,GWINNETT,67176,250 GWINNETT DR,LAWRENCEVILLE,33.944484,-83.995866
1665,GWINNETT,67033,2930 ALBION FARM RD,DULUTH,34.018234,-84.147802
1666,GWINNETT,67034,2299 ROSEBUD RD,GRAYSON,33.886275,-83.960092
